64329,-43.5291,172.634
64330,-43.5291,172.634
64332,-43.5291,172.637
64334,-43.5291,172.634
64335,-43.5286,172.6325
64336,-43.5286,172.6325
64337,-43.5289,172.6296
64338,-43.5289,172.6296
64339,-43.5289,172.6296
64340,-43.5289,172.6296
64343,-43.5333,172.6308
64344,-43.5333,172.6308
64345,-43.531818,172.630838
64349,-43.538465,172.637617
64350,-43.5383,172.6465
64351,-43.5383,172.6465
64352,-43.5383,172.6465
64353,-43.5383,172.6465
64354,-43.5383,172.6465
64355,-43.5383,172.6465
64356,-43.5383,172.6465
64357,-43.5383,172.6465
64358,-43.5383,172.6465
64359,-43.5383,172.6465
64360,-43.5383,172.6465
64361,-43.5383,172.6465
64362,-43.5383,172.6465
64363,-43.5383,172.6465
64364,-43.5383,172.6465
64365,-43.5376,172.6462
64366,-43.5376,172.6462
64367,-43.536175,172.645478
64368,-43.536175,172.645478
64375,-43.5363,172.6422
64376,-43.5329,172.639
64377,-43.536,172.6417
64378,-43.5359,172.6415
64380,-43.536,172.6417
64383,-43.5363,172.6412
64384,-43.5363,172.6412
64385,-43.5363,172.6412
64386,-43.5363,172.6412
64387,-43.5363,172.6412
64388,-43.5363,172.6412
64390,-43.536,172.6395
64391,-43.5365,172.64
64392,-43.5368,172.6395
64393,-43.5365,172.64
64394,-43.5368,172.6395
64396,-43.536,172.6395
64397,-43.536,172.6395
64399,-43.5351,172.6379
64400,-43.5351,172.6379
64405,-43.5362,172.6365
64406,-43.5362,172.6365
64407,-43.5362,172.6365
64409,-43.5371,172.6379
64410,-43.5371,172.6379
64411,-43.5371,172.6379
64412,-43.5371,172.6379
64413,-43.538465,172.637617
64414,-43.538465,172.637617
64415,-43.538465,172.637617
64416,-43.538465,172.637617
64417,-43.538465,172.637617
64418,-43.538465,172.637617
64419,-43.538465,172.637617
64420,-43.538465,172.637617
64421,-43.5396,172.6373
64422,-43.5396,172.6373
64423,-43.5396,172.6373
64424,-43.5396,172.6373
64425,-43.5396,172.6373
64426,-43.5396,172.6373
64427,-43.5396,172.6373
64428,-43.5396,172.6373
64432,-43.5384,172.6395
64433,-43.5381,172.64
64434,-43.5381,172.64
64436,-43.5286,172.6455
64437,-43.5286,172.6455
64438,-43.5286,172.6458
64444,-43.5283,172.6404
64445,-43.5283,172.6404
64448,-43.5329,172.639
64450,-43.5329,172.639
64451,-43.5302,172.6391
64452,-43.5278,172.6421
64453,-43.5278,172.6421
64454,-43.5278,172.6421
64455,-43.5278,172.6421
64456,-43.5278,172.6421
64457,-43.5278,172.6421
64458,-43.5278,172.6421
64459,-43.5278,172.6421
64460,-43.5278,172.6421
64461,-43.5278,172.6421
64462,-43.5278,172.6421
64463,-43.5278,172.6421
64464,-43.5278,172.6421
64465,-43.5278,172.6421
64476,-43.5331,172.6333
64477,-43.5331,172.6333
64478,-43.5331,172.6333
64479,-43.5331,172.6333
64480,-43.5331,172.6333
64481,-43.5331,172.6333
64482,-43.5333,172.6317
64483,-43.5333,172.6317
64484,-43.5333,172.6317
64485,-43.5333,172.6317
64486,-43.5333,172.6317
64487,-43.5333,172.6317
64615,-43.535,172.6459
64618,-43.5338,172.6429
64619,-43.5338,172.6429
64620,-43.5338,172.6429
64621,-43.5366,172.6391
64622,-43.5366,172.6391
64623,-43.5366,172.6391
64624,-43.5269,172.634
64625,-43.5269,172.634
64626,-43.5269,172.634
64627,-43.5269,172.634
64628,-43.5269,172.634
64629,-43.5269,172.634
64630,-43.5269,172.634
64631,-43.526979,172.633386
64679,-43.5328,172.6425
64680,-43.5328,172.6425
64681,-43.5328,172.6425
64682,-43.5328,172.6425
64683,-43.5328,172.6425
64684,-43.5306,172.6409
64690,-43.5331,172.6405
64691,-43.5331,172.6405
64692,-43.5331,172.6405
64693,-43.5331,172.6405
64694,-43.5312,172.6383
64695,-43.5312,172.6383
64696,-43.5308,172.639
64697,-43.5308,172.639
64698,-43.5312,172.6394
64699,-43.5312,172.6394
64700,-43.5312,172.6383
64701,-43.5308,172.639
64702,-43.5308,172.639
64703,-43.5302,172.6391
64704,-43.5297,172.6381
64705,-43.5291,172.637
64706,-43.5283,172.6379
64707,-43.5283,172.6379
64708,-43.5283,172.6379
64709,-43.5291,172.637
64710,-43.5291,172.637
64711,-43.5283,172.6379
64716,-43.5291,172.637
64717,-43.5283,172.6379
64718,-43.53,172.6357
64720,-43.53,172.6357
64721,-43.53,172.6353
64722,-43.53,172.6353
64723,-43.53,172.63515
64724,-43.5283,172.6379
64725,-43.53,172.6353
64727,-43.5283,172.6379
64728,-43.5283,172.6379
64729,-43.5283,172.6379
64730,-43.5283,172.6379
64731,-43.5283,172.6379
64732,-43.5306,172.6385
64733,-43.5283,172.6379
64734,-43.5306,172.6385
64735,-43.5302,172.6391
64736,-43.529,172.639
64737,-43.529,172.639
64738,-43.5308,172.639
64739,-43.5308,172.639
64740,-43.5308,172.639
64741,-43.5308,172.639
64742,-43.5312,172.6394
71563,-43.5289,172.6296
71564,-43.5289,172.6296
71565,-43.5289,172.6296
71566,-43.5289,172.6296
71567,-43.5312,172.6392
71568,-43.5313,172.634
71569,-43.532164,172.641133
71570,-43.5322,172.6413
71571,-43.532153,172.643385
71572,-43.532153,172.643385
71573,-43.532153,172.643385
71574,-43.532153,172.643385
71575,-43.532153,172.643385
71576,-43.532153,172.643385
71577,-43.532153,172.643385
71579,-43.5351,172.6429
71580,-43.5351,172.6429
71581,-43.5351,172.6429
71582,-43.5351,172.6429
71583,-43.5358,172.643
71584,-43.5358,172.643
71585,-43.5358,172.643
71586,-43.535713,172.641035
71587,-43.535713,172.641035
71588,-43.5351,172.6395
71589,-43.5351,172.6395
71590,-43.535,172.6395
71591,-43.5351,172.6395
71592,-43.5348,172.6395
71593,-43.5348,172.6395
71594,-43.5348,172.6395
71595,-43.532,172.628
71596,-43.532,172.628
71597,-43.5289,172.6296
71612,-43.5365,172.6461
71613,-43.5365,172.6461
71614,-43.536175,172.645478
71615,-43.5365,172.6461
71632,-43.5274,172.6387
71633,-43.5295,172.6364
71634,-43.5314,172.6377
71635,-43.530599,172.638112
71636,-43.532,172.628
71640,-43.5383,172.6465
71643,-43.5383,172.6465
71644,-43.5359,172.6394
71645,-43.5362,172.6365
71647,-43.531551,172.632325
71648,-43.531551,172.632325
71649,-43.5291,172.634
71650,-43.5291,172.634
71651,-43.5291,172.634
71652,-43.5285,172.6342
71658,-43.5329,172.639
71659,-43.5329,172.639
71662,-43.532153,172.643385
71663,-43.532153,172.643385
71664,-43.5323,172.6425
71666,-43.5329,172.639
71667,-43.5329,172.639
71668,-43.5329,172.639
71671,-43.5383,172.6465
74033,-43.5275,172.6499
74034,-43.5275,172.6499
74035,-43.536175,172.645478
74036,-43.536175,172.645478
74037,-43.5383,172.6465
74038,-43.5383,172.6465
74039,-43.5383,172.6465
74040,-43.5383,172.6465
74041,-43.5383,172.6465
74042,-43.5383,172.6465
74043,-43.5383,172.6465
74044,-43.5383,172.6465
74045,-43.5376,172.6462
74046,-43.536,172.6417
74047,-43.5365,172.64
74048,-43.5365,172.64
74049,-43.5359,172.6394
74050,-43.5359,172.6394
74051,-43.5365,172.64
74052,-43.5362,172.6365
74053,-43.5361,172.6368
74054,-43.5361,172.6368
74055,-43.5361,172.6368
74056,-43.5331,172.6333
74057,-43.5331,172.6333
74058,-43.5331,172.6333
74059,-43.532,172.628
74060,-43.532,172.628
74061,-43.532,172.628
74062,-43.532,172.628
74063,-43.532,172.628
74064,-43.532,172.628
74065,-43.5289,172.6296
74066,-43.5291,172.634
74067,-43.5291,172.634
74068,-43.5291,172.634
74069,-43.5291,172.634
74070,-43.5291,172.634
74071,-43.5289,172.6296
74159,-43.537598,172.646162
74160,-43.5383,172.6465
74161,-43.5383,172.6465
74162,-43.5383,172.6465
74163,-43.5383,172.6465
74164,-43.5383,172.6465
74189,-43.5269,172.634
74190,-43.5269,172.634
74191,-43.5269,172.634
74192,-43.5269,172.634
74193,-43.5269,172.634
74194,-43.5269,172.634
80491,-43.5268,172.6461
80492,-43.5268,172.6461
80493,-43.5268,172.6461
80504,-43.536,172.6417
80505,-43.536,172.6417
80506,-43.536,172.6417
80507,-43.536,172.6417
80514,-43.5319,172.6304
80540,-43.5356,172.639
80541,-43.5356,172.639
80547,-43.533,172.635
80548,-43.5329,172.639
80553,-43.530939,172.63722
80568,-43.530939,172.63722
80569,-43.530939,172.63722
80570,-43.530939,172.63722
80575,-43.530939,172.63722
80576,-43.530939,172.63722
80577,-43.530939,172.63722
80578,-43.530939,172.63722
80583,-43.533,172.635
80584,-43.533,172.635
80585,-43.533,172.635
81727,-43.532153,172.643385
81728,-43.5328,172.6425
81729,-43.5328,172.6425
81730,-43.5328,172.6425
81731,-43.5328,172.6425
81732,-43.5328,172.6425
81733,-43.5328,172.6425
81734,-43.5328,172.6425
81735,-43.5328,172.6425
81736,-43.5328,172.6425
81737,-43.532153,172.643385
81738,-43.53339,172.643166
81739,-43.53339,172.643166
81740,-43.53339,172.643166
81741,-43.53339,172.643166
81756,-43.5322,172.6347
81757,-43.5322,172.6347
81758,-43.5322,172.6347
81761,-43.5318,172.6362
81762,-43.5319,172.6358
81763,-43.5318,172.6362
81764,-43.5318,172.6362
81768,-43.5326,172.6372
81770,-43.5326,172.6372
81773,-43.5317187,172.636979
81774,-43.5317187,172.636979
81775,-43.5321,172.6374
81776,-43.5321,172.6374
81777,-43.5321,172.6374
81778,-43.5321,172.6374
81779,-43.5321,172.6374
81780,-43.5321,172.6374
81781,-43.5321,172.6374
81790,-43.5326,172.6372
81795,-43.5317187,172.636979
81797,-43.5315,172.6358
81815,-43.5318,172.6362
81818,-43.5318,172.6362
81819,-43.5318,172.6362
81820,-43.5318,172.6362
81850,-43.5321,172.6374
81851,-43.5321,172.6374
81852,-43.5321,172.6374
81853,-43.5321,172.6374
81855,-43.5316,172.6341
81856,-43.5316,172.6341
81860,-43.5308,172.6336
81861,-43.5308,172.6336
81868,-43.5297,172.6349
81869,-43.5291,172.637
81870,-43.530939,172.63722
81876,-43.5297,172.6381
81877,-43.5297,172.6381
82083,-43.535713,172.641035
82085,-43.535713,172.641035
82087,-43.535713,172.641035
82095,-43.5357,172.6395
82214,-43.5383,172.6465
82215,-43.5383,172.6465
82216,-43.5383,172.6465
82217,-43.5383,172.6465
82218,-43.5383,172.6465
82219,-43.5383,172.6465
82220,-43.5383,172.6465
82221,-43.5383,172.6465
82222,-43.5383,172.6465
82223,-43.5383,172.6465
82224,-43.5383,172.6465
82225,-43.534,172.6467
82226,-43.534,172.6467
82229,-43.534,172.6467
82230,-43.534,172.6467
82241,-43.533,172.635
82247,-43.5308,172.6336
82248,-43.530939,172.63722
82249,-43.5291,172.634
82250,-43.5291,172.634
82253,-43.5329,172.639
82254,-43.5329,172.639
82268,-43.5383,172.6465
82269,-43.5383,172.6465
82270,-43.5383,172.6465
82278,-43.5383,172.6465
82279,-43.533,172.635
82280,-43.533,172.635
82281,-43.533,172.635
82282,-43.533,172.635
82283,-43.533,172.635
82284,-43.533,172.635
82285,-43.533,172.635
82286,-43.533,172.635
82287,-43.533,172.635
82288,-43.533,172.635
82289,-43.533,172.635
82290,-43.533,172.635
82291,-43.533,172.635
82292,-43.533,172.635
82299,-43.533,172.635
95494,-43.5366,172.64461
95495,-43.5366,172.64461
95496,-43.5366,172.64461
95497,-43.5366,172.64461
95498,-43.5366,172.64461
95499,-43.5366,172.64461
95500,-43.5366,172.64461
95501,-43.5366,172.64461
95502,-43.5366,172.64461
95503,-43.5366,172.64461
95504,-43.5366,172.64461
95505,-43.5366,172.64461
95506,-43.5366,172.64461
95507,-43.5366,172.64461
95508,-43.5366,172.64461
95509,-43.5366,172.64461
95510,-43.5366,172.64461
95511,-43.5366,172.64461
95512,-43.5366,172.64461
95513,-43.5366,172.64461
95514,-43.5366,172.64461
95515,-43.5366,172.64461
95516,-43.5366,172.64461
95517,-43.5366,172.64461
95518,-43.5366,172.64461
95519,-43.5366,172.64461
95520,-43.5366,172.64461
95521,-43.5366,172.6391
95522,-43.5366,172.6391
95523,-43.5329,172.634
95524,-43.5329,172.634
95525,-43.5329,172.634
95526,-43.5329,172.634
95527,-43.5329,172.634
95528,-43.5329,172.634
95529,-43.5366,172.6391
95530,-43.5366,172.6391
95531,-43.5366,172.6391
95532,-43.5366,172.6391
95533,-43.5366,172.6391
95534,-43.5366,172.6391
95545,-43.5366,172.6391
95546,-43.5366,172.6391
95547,-43.5366,172.6391
95548,-43.5366,172.6391
95549,-43.5366,172.6391
95550,-43.5366,172.6391
95551,-43.5366,172.6391
95552,-43.5366,172.6391
95553,-43.5366,172.6391
95554,-43.5366,172.6391
95555,-43.5366,172.6391
95556,-43.5366,172.6391
95557,-43.5366,172.6391
95558,-43.5366,172.6391
95559,-43.5366,172.6391
95560,-43.5366,172.6391
95561,-43.5366,172.6391
95562,-43.5366,172.6391
95563,-43.5366,172.6391
95564,-43.5366,172.6391
95565,-43.5366,172.6391
95566,-43.5366,172.6391
95567,-43.5366,172.6391
95568,-43.5366,172.6391
95569,-43.5366,172.6391
95570,-43.5366,172.6391
95571,-43.5366,172.6391
95572,-43.5366,172.6391
95573,-43.5366,172.6391
95574,-43.5366,172.6391
95575,-43.5366,172.6391
95576,-43.5366,172.6391
95577,-43.5329,172.634
95578,-43.5329,172.634
95579,-43.5329,172.634
95580,-43.5329,172.634
95581,-43.5329,172.634
95582,-43.5329,172.634
95583,-43.5329,172.634
95584,-43.5329,172.634
95585,-43.5329,172.634
95586,-43.5329,172.634
95587,-43.5329,172.634
95588,-43.5329,172.634
95589,-43.5366,172.6391
95591,-43.5358,172.6368
95592,-43.5358,172.6368
95593,-43.5358,172.6368
95594,-43.5358,172.6368
95595,-43.5358,172.6368
95596,-43.5358,172.6368
95606,-43.5358,172.6368
95609,-43.5358,172.6368
95611,-43.5358,172.6368
95612,-43.5358,172.6368
95615,-43.5358,172.6368
95616,-43.5358,172.6368
95618,-43.5358,172.6368
95621,-43.5358,172.6368
95622,-43.5358,172.6368
95625,-43.5358,172.6368
95626,-43.5358,172.6368
95628,-43.5358,172.6368
95630,-43.5358,172.6368
95632,-43.5358,172.6368
95634,-43.5358,172.6368
95637,-43.5358,172.6368
95638,-43.5358,172.6368
95640,-43.5366,172.6391
95643,-43.5338,172.6429
95645,-43.5338,172.6429
95646,-43.5338,172.6429
95649,-43.5338,172.6429
95651,-43.5338,172.6429
95653,-43.5338,172.6429
95655,-43.5338,172.6429
95656,-43.5338,172.6429
95659,-43.5338,172.6429
95661,-43.5338,172.6429
95662,-43.5338,172.6429
95664,-43.5338,172.6429
95667,-43.5358,172.6368
95669,-43.5358,172.6368
95670,-43.5358,172.6368
95686,-43.5358,172.6368
97147,-43.535,172.6395
97149,-43.532,172.628
97151,-43.532,172.628
97152,-43.527944,172.628835
97154,-43.5269,172.634
97160,-43.5268,172.6454
97161,-43.5268,172.6454
97162,-43.5268,172.6454
97163,-43.5268,172.6454
97164,-43.5268,172.6454
97165,-43.5268,172.6454
97166,-43.5268,172.6454
97168,-43.5268,172.6399
97174,-43.5291,172.634
97175,-43.5291,172.634
97176,-43.5291,172.634
97177,-43.5308,172.6336
97178,-43.5331,172.6333
97180,-43.533,172.635
97181,-43.533,172.635
97182,-43.533,172.636
97183,-43.533,172.636
97184,-43.530939,172.63722
97185,-43.530939,172.63722
97186,-43.5315,172.6358
97187,-43.530939,172.63722
97188,-43.5317187,172.636979
97189,-43.5326,172.6372
97190,-43.5317187,172.636979
97191,-43.532206,172.637197
97192,-43.5326,172.6372
97194,-43.5325,172.6368
97195,-43.533,172.6369
97203,-43.5348,172.6408
97204,-43.5293,172.6393
97205,-43.530599,172.638112
97206,-43.5294,172.6352
97207,-43.530939,172.63722
97208,-43.5297,172.6349
97209,-43.5297,172.6349
97210,-43.5297,172.6363
97212,-43.5269,172.634
97213,-43.526979,172.633386
97217,-43.5269,172.634
97222,-43.5269,172.634
97223,-43.5269,172.634
97225,-43.5275,172.6369
97227,-43.5289,172.6355
97230,-43.5285,172.6342
97231,-43.5291,172.634
97234,-43.5269,172.634
97235,-43.5269,172.634
97236,-43.5269,172.634
97237,-43.5269,172.634
97238,-43.5269,172.634
97239,-43.5269,172.634
97240,-43.5269,172.634
97241,-43.5269,172.634
97242,-43.5269,172.634
97243,-43.5269,172.634
97244,-43.5269,172.634
97245,-43.5269,172.634
97246,-43.5269,172.634
97247,-43.5269,172.634
97248,-43.5269,172.634
97249,-43.5291,172.634
97250,-43.5291,172.634
97251,-43.5291,172.634
97253,-43.5294,172.6352
97254,-43.53,172.6357
97255,-43.5294,172.6352
97256,-43.5294,172.6352
97259,-43.530939,172.63722
97260,-43.530939,172.63722
97261,-43.5318,172.6362
97262,-43.530939,172.63722
97263,-43.530939,172.63722
97264,-43.530939,172.63722
97265,-43.530939,172.63722
97271,-43.5322,172.6341
97274,-43.533,172.635
97275,-43.533,172.635
97276,-43.533,172.635
97277,-43.533,172.635
97278,-43.531,172.643
97279,-43.531,172.643
97280,-43.531,172.643
97281,-43.531,172.643
97282,-43.531,172.643
97283,-43.531,172.643
97284,-43.531,172.643
97285,-43.531,172.643
97286,-43.531,172.643
97287,-43.532153,172.643385
97288,-43.533,172.635
97289,-43.533,172.635
97291,-43.5318,172.6362
97292,-43.533,172.636
97293,-43.533,172.635
97294,-43.5318,172.6362
97295,-43.533,172.635
97296,-43.533,172.636
97297,-43.533,172.636
97298,-43.533,172.636
97299,-43.533,172.635
97300,-43.5325,172.6371
97301,-43.533,172.6369
97303,-43.5335,172.6369
97304,-43.5336,172.6368
97312,-43.533,172.635
97313,-43.533,172.635
97314,-43.533,172.635
97315,-43.5323,172.6383
97316,-43.5325,172.6371
97317,-43.5325,172.6371
97318,-43.533,172.635
97319,-43.5337,172.6368
97320,-43.5337,172.6368
97321,-43.5337,172.6368
97322,-43.5337,172.6368
97325,-43.5341,172.6368
97326,-43.5341,172.6368
97330,-43.535,172.6379
97331,-43.5352,172.6368
97334,-43.5339,172.6374
97335,-43.5345,172.6377
97336,-43.5358,172.6368
97338,-43.5356,172.639
97339,-43.5356,172.639
97340,-43.5356,172.639
97341,-43.5356,172.639
97342,-43.5356,172.639
97343,-43.534,172.6399
97344,-43.5356,172.639
97345,-43.5348,172.6398
97346,-43.5358,172.64
97348,-43.535,172.6398
97349,-43.535,172.6398
97350,-43.5356,172.639
97351,-43.5356,172.639
97352,-43.5352,172.6398
97353,-43.5352,172.6398
97354,-43.5363,172.6412
97355,-43.5352,172.6398
97356,-43.5352,172.6403
97357,-43.5352,172.6403
97358,-43.5348,172.6408
97359,-43.5348,172.6408
97360,-43.5349,172.6402
97361,-43.535,172.6404
97362,-43.5346,172.6414
97363,-43.5363,172.6412
97364,-43.5357,172.6414
97365,-43.5363,172.6412
97366,-43.5357,172.6414
97367,-43.5357,172.6414
97368,-43.5351,172.6425
97369,-43.5345,172.6429
97370,-43.5343,172.6428
97371,-43.5343,172.6428
97372,-43.5343,172.6428
97373,-43.532623,172.634234
97375,-43.5343,172.6428
97376,-43.5338,172.6429
97377,-43.5338,172.6429
97378,-43.5341,172.6421
97380,-43.53339,172.643166
97381,-43.53339,172.643166
97382,-43.53339,172.643166
97383,-43.53339,172.643166
97384,-43.53339,172.643166
97385,-43.53339,172.643166
97386,-43.53339,172.643166
97387,-43.53339,172.643166
97388,-43.53339,172.643166
97389,-43.53339,172.643166
97390,-43.5338,172.6429
97391,-43.532153,172.643385
97392,-43.5328,172.6425
97393,-43.5328,172.6425
97394,-43.5328,172.6425
97395,-43.5328,172.6425
97396,-43.5328,172.6425
97397,-43.5328,172.6425
97398,-43.532153,172.643385
97399,-43.5333,172.6415
97400,-43.534,172.6399
97401,-43.5338,172.6405
97406,-43.5333,172.6415
97407,-43.5331,172.6405
97408,-43.5312,172.6394
97410,-43.5319,172.6412
97411,-43.5338,172.6405
97412,-43.5334,172.6421
97413,-43.5334,172.6421
97414,-43.5334,172.6421
97415,-43.5354,172.6363
97416,-43.534234,172.635418
98233,-43.5269,172.634
98234,-43.5269,172.634
98235,-43.5269,172.634
98236,-43.5269,172.634
98237,-43.5269,172.634
98238,-43.5269,172.634
98239,-43.5269,172.634
98240,-43.5269,172.634
98241,-43.5269,172.634
98242,-43.5269,172.634
98243,-43.5269,172.634
98244,-43.5269,172.634
98245,-43.5269,172.634
98246,-43.5269,172.634
98247,-43.5269,172.634
98248,-43.5269,172.634
98249,-43.5269,172.634
98250,-43.5269,172.634
98251,-43.5269,172.634
98252,-43.5269,172.634
98253,-43.5269,172.634
98254,-43.5269,172.634
98255,-43.5269,172.634
98256,-43.5269,172.634
98257,-43.5269,172.634
98258,-43.5269,172.634
98259,-43.5269,172.634
98260,-43.5269,172.634
98261,-43.5269,172.634
98262,-43.5269,172.634
98263,-43.5269,172.634
98264,-43.5269,172.634
98265,-43.5269,172.634
98266,-43.5269,172.634
98267,-43.5269,172.634
98268,-43.5269,172.634
98269,-43.5269,172.634
98270,-43.5269,172.634
98271,-43.5269,172.634
98272,-43.5269,172.634
98273,-43.5269,172.634
98274,-43.5269,172.634
98276,-43.5269,172.634
98278,-43.5269,172.634
98279,-43.5269,172.634
98281,-43.5269,172.634
98287,-43.5269,172.634
98289,-43.5269,172.634
98291,-43.5269,172.634
98293,-43.5269,172.634
98297,-43.5269,172.634
98299,-43.5269,172.634
98302,-43.5269,172.634
98303,-43.5269,172.634
98306,-43.5269,172.634
98308,-43.5269,172.634
98310,-43.5269,172.634
98312,-43.5269,172.634
98314,-43.5269,172.634
98315,-43.5269,172.634
98316,-43.5269,172.634
98317,-43.5269,172.634
98319,-43.5269,172.634
98320,-43.5269,172.634
98321,-43.5269,172.634
98322,-43.5269,172.634
98323,-43.5269,172.634
98324,-43.5269,172.634
98325,-43.5269,172.634
98326,-43.5269,172.634
98327,-43.5269,172.634
98329,-43.5269,172.634
98330,-43.5269,172.634
98331,-43.5269,172.634
98332,-43.5269,172.634
98333,-43.5269,172.634
98334,-43.5269,172.634
98335,-43.5269,172.634
98336,-43.5269,172.634
98337,-43.5269,172.634
98338,-43.5269,172.634
98339,-43.5269,172.634
98340,-43.5269,172.634
98341,-43.5269,172.634
98342,-43.5269,172.634
98343,-43.5269,172.634
98344,-43.5269,172.634
98345,-43.5269,172.634
98346,-43.5269,172.634
98347,-43.5269,172.634
98348,-43.5269,172.634
98349,-43.5269,172.634
98350,-43.5269,172.634
98351,-43.5269,172.634
98352,-43.5269,172.634
98353,-43.5269,172.634
98354,-43.5269,172.634
98355,-43.5269,172.634
98356,-43.5269,172.634
98357,-43.5269,172.634
98358,-43.5269,172.634
98359,-43.5269,172.634
98360,-43.5269,172.634
98361,-43.5269,172.634
98362,-43.5269,172.634
98363,-43.5269,172.634
98364,-43.5269,172.634
98365,-43.5269,172.634
98366,-43.5269,172.634
98367,-43.5269,172.634
98368,-43.5269,172.634
98369,-43.5269,172.634
98370,-43.5269,172.634
98371,-43.5269,172.634
98372,-43.5269,172.634
98373,-43.5269,172.634
98374,-43.5269,172.634
98375,-43.5269,172.634
98376,-43.5269,172.634
98377,-43.5269,172.634
98378,-43.5269,172.634
98379,-43.5269,172.634
98380,-43.5269,172.634
98381,-43.5269,172.634
98382,-43.5269,172.634
98383,-43.5269,172.634
98384,-43.5269,172.634
98385,-43.5269,172.634
98386,-43.5269,172.634
98387,-43.5269,172.634
98388,-43.5269,172.634
98389,-43.5269,172.634
98390,-43.5269,172.634
135054,-43.5306,172.631
135057,-43.5306,172.631
135062,-43.5319,172.6314
135064,-43.530939,172.63722
135066,-43.5308,172.6336
135072,-43.5306,172.631
135074,-43.5306,172.631
135076,-43.5306,172.631
135078,-43.5306,172.631
135080,-43.5306,172.631
135081,-43.5306,172.631
135083,-43.5306,172.631
135085,-43.5306,172.631
135089,-43.5289,172.6296
135105,-43.5306,172.631
135107,-43.5306,172.631
135109,-43.5306,172.631
135111,-43.5306,172.631
135112,-43.5306,172.631
135114,-43.5306,172.631
135116,-43.5306,172.631
135118,-43.5306,172.631
135120,-43.5306,172.631
135121,-43.5306,172.631
135123,-43.5306,172.631
135125,-43.5306,172.631
135127,-43.5306,172.631
135129,-43.5306,172.631
135131,-43.5306,172.631
135132,-43.5306,172.631
135134,-43.5306,172.631
135136,-43.5306,172.631
135138,-43.5306,172.631
135140,-43.5306,172.631
135141,-43.5306,172.631
135143,-43.5306,172.631
135145,-43.5306,172.631
135147,-43.5306,172.631
135149,-43.532,172.628
135151,-43.532,172.628
135153,-43.5306,172.631
135155,-43.5306,172.631
135157,-43.5306,172.631
135158,-43.5306,172.631
135160,-43.5306,172.631
135162,-43.5306,172.631
135164,-43.5306,172.631
135166,-43.5306,172.631
135168,-43.5306,172.631
135170,-43.5306,172.631
135172,-43.5306,172.631
135173,-43.5306,172.631
135174,-43.5306,172.631
135175,-43.5306,172.631
135176,-43.5306,172.631
135177,-43.5306,172.631
135178,-43.5306,172.631
135179,-43.5306,172.631
135180,-43.5306,172.631
135181,-43.5306,172.631
135182,-43.5306,172.631
135183,-43.5306,172.631
135184,-43.5306,172.631
135185,-43.5306,172.631
135186,-43.5306,172.631
135187,-43.5306,172.631
135188,-43.5306,172.631
135189,-43.5306,172.631
